,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
3480,3955,31198.0,NGC3266,NGC3266,10331762+6444578,,G,158.323425,64.749413,29.3322247029,,0.015052,-18.7177,0.0022427869567715024,2415905819.75716,159.0
6113,6589,31145.0,NGC3259,NGC3259,10323481+6502277,,G,158.145065,65.041054,28.029464852399997,,0.014876,-19.0061,0.003997186804921705,3150939031.8177853,159.0
8695,9174,30247.0,UGC05576,UGC05576,10204335+6510190,,G,155.180649,65.171959,50.74843049810001,,0.022073,-19.4911,0.005662060421549135,4925382919.691331,159.0
12680,13162,30901.0,PGC030901,PGC030901,10292888+6417372,,G,157.370361,64.293686,101.57950721899999,,0.022003,-20.188,0.008241384012503784,9358365435.835293,159.0
17225,17709,,,30200,10195285+6357051,,G,154.970215,63.951427,183.47399892299998,,0.037667,-21.3339,0.011102595381307898,26888092901.36705,159.0
25748,26236,,,,10191259+6358027,,G,154.80248999999995,63.967426,185.216576826,,0.039769,-20.9714,0.01634953234352042,19255730544.506184,159.0
28147,28635,29920.0,PGC029920,PGC029920,10145697+6421473,,G,153.737396,64.363152,102.281117815,,0.029042,-19.764,0.017843488208869843,6332861644.521982,159.0
36829,37320,,,31361,10352761+6409217,,G,158.865082,64.156036,186.32557316700002,,0.046397,-20.7554,0.02289314702929932,15781925902.467247,159.0
40643,41136,31395.0,PGC031395,PGC031395,10354964+6332138,,G,158.956863,63.537178,178.575284514,,0.039885,-20.7511,0.024679090709319184,15719546039.061708,159.0
47427,47920,2667204.0,PGC2667204,PGC2667204,10131078+6421095,,G,153.294922,64.352661,69.0162070617,,0.015517957759,-17.6948,0.02641318009761848,941716110.026496,159.0
49584,50077,30063.0,UGC05550,UGC05550,10173919+6423290,,G,154.4133,64.391396,200.84190247599997,,0.045297,-20.2633,0.027010376207564503,10030440360.196432,159.0
53989,54482,,,2633457,10230213+6215209,,G,155.758896,62.25581700000001,227.218264008,,0.050896,-20.5942,0.028461938104678036,13604419024.3529,159.0
54910,55403,,,2662525,10193702+6355206,,G,154.904251,63.922401,184.933685006,,0.041418,-19.9661,0.028784013792547445,7628514920.525635,159.0
