,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
626,1100,,,,01032187-0620213,,G,15.841139000000002,-6.33925,34.0333205526,,0.012711,-19.6685,0.0003969512789178183,5799626158.196457,1699.0
1468,1943,3572.0,NGC0337,NGC0337,00595009-0734406,,G,14.95871,-7.577960000000001,26.3251205475,,0.007306999999999998,-20.5769,0.0009459257866963,13389365592.52964,1699.0
1586,2061,3687.0,NGC0349,NGC0349,,,G,15.4614,-6.80043,89.0409421993,,0.0186062193031,-21.3079,0.0010250400768479107,26251855193.36857,1699.0
2885,3360,3754.0,NGC0356,NGC0356,01030710-0659182,,G,15.779596,-6.9884,86.9946805389,,0.015759,-21.3225,0.0018586693940072121,26607250597.98814,1699.0
3724,4200,,,,01050487-0612445,,G,16.270321,-6.212382,19.0783265785,,0.010627,-17.4367,0.0023962426509415123,742471862.8120174,1699.0
3955,4431,4194.0,PGC004194,PGC004194,01103699-0737154,,G,17.654154000000005,-7.620952000000001,66.36549971779999,,0.017536000000000003,-20.4497,0.0025579701442361696,11909129011.664862,1699.0
4118,4594,4222.0,PGC004222,PGC004222,01105374-0549174,,G,17.72394,-5.821514,85.7004879788,,0.0185243192622,-21.6049,0.0026711629811012392,34511195188.65809,1699.0
5095,5571,3665.0,NGC0345,NGC0345,01012211-0653034,,G,15.342145,-6.8842979999999985,79.9476483703,,0.02083,-20.514,0.0033460316723968307,12635720185.226526,1699.0
5508,5984,3613.0,PGC003613,PGC003613,01003804-0758517,,G,15.158516,-7.981043,86.8533072974,,0.030961,-20.2559,0.0035981624186631634,9962308814.736816,1699.0
8634,9113,3631.0,NGC0342,NGC0342,01004985-0646207,,G,15.207738,-6.772428999999999,85.8594704029,,0.024056,-20.1109,0.005621274771902371,8716858576.700022,1699.0
9855,10334,,,3929,,,G,16.5849,-6.19719,185.46755034,,0.0404271202136,-20.6113,0.006414892017250718,13820380496.400608,1699.0
10069,10548,,,NGC0350,01015671-0647444,,G,15.486317,-6.79568,90.11989528870001,,0.020110030055,-19.3441,0.006545313442710336,4301698816.678979,1699.0
11641,12121,,,1036232,01121710-0608527,,G,18.071283,-6.147992,166.005672452,,0.040235,-21.2606,0.007561968516271444,25132749348.725,1699.0
11943,12424,4588.0,PGC004588,PGC004588,01160701-0643209,,G,19.029213,-6.722485000000002,92.1019615557,,0.031579,-20.4963,0.007752317574084487,12431398832.33718,1699.0
13811,14294,,,,01024825-0624419,,G,15.701045,-6.411656,86.0096284443,,0.034246,-19.9567,0.008937824838508345,7562754453.328235,1699.0
14496,14980,3610.0,NGC0340,NGC0340,01003488-0651597,,G,15.145357,-6.866599000000001,90.4073885508,,0.01608,-20.85,0.009377575201290001,17218685749.86016,1699.0
