,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
9012,9491,,,NGC7622,23213853-6207040,,G,350.410553,-62.117794,114.430180711,,0.017422,-20.9597,0.0058541510708083186,19049342924.416355,2890.0
9168,9647,,,ESO147-013,22530966-6041578,,G,343.290253,-60.699413,153.62194009799998,,0.0187,-21.8953,0.005952317887434874,45094128701.11985,2890.0
11063,11543,,,70267,23011582-6131321,,G,345.315918,-61.525597,114.528286996,,0.026588,-20.9476,0.007196347422642336,18838225879.721443,2890.0
18085,18570,,,70690,23122811-6131165,,G,348.117157,-61.521263,114.733428733,,0.026622000000000003,-20.6294,0.011658799241612065,14052707282.097424,2890.0
19174,19659,,,70694,23124113-6127586,,G,348.1713870000001,-61.46629,234.683044009,,0.057983000000000014,-21.7014,0.01234476268415456,37718985211.57267,2890.0
19300,19785,,,70300,23015178-6032263,,G,345.465759,-60.540649,235.498573359,,0.031608,-22.0559,0.01242530927631182,52282939872.8598,2890.0
20777,21262,70043.0,ESO147-014,ESO147-014,22560558-5823476,,G,344.023254,-58.396576,66.03214087970001,,0.019967,-20.1948,0.013322448949012576,9417161100.26496,2890.0
21177,21662,,,ESO147-020,23014472-5910241,,G,345.436371,-59.173363,146.58765822799998,,0.018088,-21.6845,0.013571038861919169,37136417019.195656,2890.0
22389,22875,,,ESO147-022,23092357-6159530,,G,347.348236,-61.99807,144.384576482,,0.030398,-20.8886,0.014301145122877772,17841854771.793854,2890.0
28595,29084,,,ESO147-021,23090591-6126179,,G,347.274628,-61.438316,116.616038585,,0.038911,-20.2648,0.018097132844063137,10044307502.543085,2890.0
35056,35546,70813.0,ESO148-001,ESO148-001,23145693-6128028,,G,348.737244,-61.467472,51.350518170200004,,0.00999663499832,-19.1827,0.02186166202296792,3707490099.8429728,2890.0
35339,35829,,,128310,23055723-5906576,,G,346.488495,-59.116024,148.765260261,,0.033971,-20.7185,0.022028138839881087,15254571048.86326,2890.0
43223,43716,128366.0,PGC128366,PGC128366,23205526-6101007,,G,350.230255,-61.016884,69.6441344871,,0.016179,-18.7194,0.025365112824107045,2419691506.252061,2890.0
47822,48315,3083298.0,PGC3083298,PGC3083298,23130703-6050465,,G,348.279327,-60.846275,146.384854584,,0.033647,-19.7335,0.02652835498623384,6157437325.57066,2890.0
51064,51557,71071.0,ESO148-004,ESO148-004,23192449-6112297,,G,349.852051,-61.208252,44.0120986355,,0.00946638473319,-18.5779,0.027429720074373127,2124026838.2779288,2890.0
83356,83849,,,70189,22593172-5826434,,G,344.882202,-58.44540799999999,189.22539448400002,,0.042918,-21.0789,0.039775061220804174,21259840404.784637,2890.0
83372,83865,,,70282,23012961-5938090,,G,345.373383,-59.635853,176.69528361099998,,0.040058,-21.2501,0.03978067434562756,24890865610.69632,2890.0
