,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
3799,4275,51344.0,NGC5584,NGC5584,14222381-0023148,,G,215.599213,-0.387449,24.029816628699997,,0.00483735241868,-20.0038,0.002445318785695122,7898052204.369444,1542.0
9295,9774,,,52065,14340588+0037118,,G,218.524521,0.619961,135.42192245799998,,0.024798,-21.4394,0.006038872469161896,29631934157.80326,1542.0
12237,12718,,,IC1010,14272036+0101333,,G,216.834854,1.025943,114.693291198,,0.024794,-21.1997,0.00794534199460103,23761836321.077515,1542.0
12893,13376,,,NGC5680,14354456-0000474,,G,218.935684,-0.013186000000000002,132.12770584,,0.020023,-21.062,0.008386051610617491,20931483034.47449,1542.0
16748,17232,,,51634,14273154-0055208,,G,216.881424,-0.922454,134.73046921,,0.027802,-20.6753,0.010806533581318152,14659528427.398016,1542.0
17795,18280,51400.0,UGC09215,UGC09215,14232716+0143342,,G,215.863174,1.726193,20.8731254356,,0.010005,-18.0889,0.011483955534919094,1353817114.4983938,1542.0
18910,19395,,,UGC09229,14243318+0110383,,G,216.13829,1.177322,178.19282071700005,,0.033112,-21.6705,0.01218372394276558,36660636424.947136,1542.0
21530,22015,,,51389,14230895+0140180,,G,215.787308,1.671688,116.803472196,,0.023515,-20.3383,0.013776145872758605,10747810485.984913,1542.0
23391,23878,,,,14322852+0017389,,G,218.11886600000003,0.294154,24.6218303631,,0.021266,-15.8626,0.014935436078728059,174196730.71214157,1542.0
23563,24051,,,51786,14294064+0021593,,G,217.419342,0.366499,248.08120511299998,,0.043315,-21.524,0.015036895400855859,32033176008.528214,1542.0
27143,27631,,,51870,14310419-0055082,,G,217.767471,-0.918946,112.994630267,,0.041484,-20.3683,0.01721562905818157,11048924348.767117,1542.0
30622,31112,,,51493,14250671+0201040,,G,216.277985,2.0177970000000003,116.611576023,,0.042633,-19.7357,0.01930419920243009,6169926635.274032,1542.0
32464,32954,,,51280,14210871-0022406,,G,215.286331,-0.37796,235.40125532599998,,0.050486,-21.495,0.02037314295582514,31188895840.939358,1542.0
37290,37781,,,UGC09326,14304304+0015106,,G,217.679337,0.252962,243.864676615,,0.039691,-21.0457,0.023141538203688083,20619588788.335804,1542.0
37357,37848,,,IC1011,14280456+0100228,,G,217.019012,1.006352,115.063468915,,0.037405,-20.4297,0.023178441738458056,11691762910.361572,1542.0
39082,39574,,,51063,14174984+0030388,,G,214.457687,0.510792,230.636175697,,0.039614,-21.0606,0.024186369968808238,20904510376.47378,1542.0
41863,42356,51495.0,PGC051495,PGC051495,14250902-0106487,,G,216.287613,-1.113532,75.5788954091,,0.017754,-18.826,0.024993571106195125,2669316063.624296,1542.0
