,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
8627,9106,,,25714,09083238-0937470,,G,137.134949,-9.629739,243.67419853,,0.034097,-22.695,0.005618303692770223,94188959652.28456,1784.0
19193,19678,,,25860,09101737-0937068,,G,137.572403,-9.618578,245.87232635900003,,0.053777,-21.8475,0.012359591252925718,43151907682.776505,1784.0
21130,21615,,,3093211,09182493-0930450,,G,139.603882,-9.512514,226.668214632,,0.044676,-21.582,0.01354442829751282,33790918743.7722,1784.0
24948,25436,,,25790,09092633-0922471,,G,137.359741,-9.379761,260.977484584,,0.057132,-21.773000000000003,0.015865525046204455,40290253508.32985,1784.0
25016,25504,,,153424,09043070-0839112,,G,136.12793,-8.653113000000001,198.380522493,,0.037002,-21.2915,0.015908137148472695,25858301804.210632,1784.0
25052,25540,,,1003554,09143528-0827085,,G,138.647003,-8.452387,129.634737633,,0.035201,-20.4176,0.015931257279015888,11562187289.685112,1784.0
28197,28685,,,25672,09080217-0959378,,G,137.009079,-9.993835,237.43626043,,0.052749,-21.3647,0.01787124991318081,27661772167.957897,1784.0
29097,29587,,,25752,09085837-0935587,,G,137.243225,-9.599654,229.58591212,,0.048516,-21.1887,0.018403294115067415,23522311666.46259,1784.0
30485,30975,,,,09091923-0941591,,G,137.330139,-9.699759,241.287177062,,0.044953,-21.5737,0.0192216533297702,33533586130.7864,1784.0
30583,31073,1005590.0,PGC1005590,PGC1005590,09084828-0817337,,G,137.201187,-8.292705999999999,75.3632713936,,0.013263,-19.7368,0.019279505170987983,6176180786.578365,1784.0
31522,32012,,,,09093913-0943233,,G,137.413055,-9.723139,240.911168223,,0.054573,-21.4923,0.01983450784503841,31111431905.64281,1784.0
32083,32573,26451.0,PGC026451,PGC026451,09205565-0943364,,G,140.23190300000002,-9.726789,58.353751818199996,,0.020854,-19.5263,0.020149854254960273,5087682487.4892025,1784.0
33378,33868,153572.0,PGC153572,PGC153572,09132707-1000227,,G,138.362808,-10.006322,77.92980242,,0.024529,-19.2765,0.020897483907035025,4042034350.7950096,1784.0
34110,34600,,,25746,09085540-0940457,,G,137.230835,-9.679376,215.51612823099998,,0.057152,-20.8764,0.021317290274605872,17642494877.144676,1784.0
34228,34718,,,153430,09044837-0907064,,G,136.201553,-9.118461,226.011973575,,0.048518,-21.1747,0.021384380157013633,23220950891.216644,1784.0
36451,36942,,,25554,09063353-0921392,,G,136.639709,-9.3609,248.48593678900002,,0.04556,-21.4685,0.0226689770130853,30436870744.812206,1784.0
37742,38233,,,181561,09033806-0912105,,G,135.90858500000002,-9.202917,196.447576305,,0.026017,-21.1882,0.023415533315908267,23511481735.49848,1784.0
37905,38396,,,3093209,09023018-1002550,,G,135.625778,-10.048636,198.06897380400002,,0.043902,-21.0251,0.02351208900472531,20232055142.113518,1784.0
