,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
3836,4312,10592.0,UGC02272,UGC02272,02480436+2706111,,G,42.018192,27.103085,83.76248441050001,,0.019877,-20.9892,0.0024723756387881267,19574018750.235626,871.0
4663,5139,10905.0,IC1861,IC1861,02530696+2529252,,G,43.279026,25.490345,98.9388621561,,0.019328,-21.4028,0.003040864344015124,28649694808.724987,871.0
6598,7077,10806.0,PGC010806,PGC010806,02505053+2246193,,G,42.710567,22.77203,90.057977365,,0.017315999999999998,-20.7236,0.004320848118675703,15326394497.706459,871.0
8670,9155,10581.0,UGC02267,UGC02267,02475173+2324145,,G,41.965542,23.404032,88.33806844540001,,0.022806,-20.4437,0.00565052234054999,11843498244.162796,871.0
11505,12007,10528.0,UGC02248,UGC02248,02465463+2335442,,G,41.727661,23.595629,90.1464319433,,0.024272,-20.3837,0.007491596225844256,11206758159.197334,871.0
15951,16488,,,1709717,02460996+2432149,,G,41.541527,24.537483,150.682644804,,0.034855000000000004,-20.8303,0.010346239745855178,16909080822.7032,871.0
31598,32643,10740.0,UGC02315,UGC02315,,,G,42.4587,22.75372,81.9360292389,,0.0178905389453,-20.0174,0.020189171786900814,7997605909.421386,871.0
33582,34750,,,,02492839+2256054,,G,42.368324,22.934835,112.04540652,,0.016189,-19.936,0.021400255721991,7419933277.899466,871.0
36857,38221,,,,02422488+2443568,,G,40.603691,24.732447,211.61705026099997,,0.044254,-21.2208,0.023408592493925743,24228135842.290237,871.0
38816,40300,11015.0,PGC011015,PGC011015,02551253+2438053,,G,43.802212,24.634819,95.60039496270001,,0.021648,-20.1393,0.02444803854113201,8947876885.998709,871.0
74272,80023,,,10365,02441256+2606340,,G,41.052364,26.109465,232.330256537,,0.051612,-20.5735,0.037762424717720636,13347502165.809477,871.0
74273,80026,,,10368,02441717+2606410,,G,41.071545,26.111408,213.35655714799998,,0.0474661137331,-17.8455,0.03776362019343275,1081932084.7276638,871.0
74317,80074,,,10920,02533576+2556457,,G,43.399017,25.946035,150.447983096,,0.033276,-20.0549,0.03778748841893941,8278659109.325988,871.0
107990,126347,,,1669035,02490994+2223313,,G,42.291439,22.392052,165.592993595,,0.036808,-20.5512,0.060494080753179434,13076153196.227915,871.0
108181,126597,,,1715760,02415724+2445543,,G,40.488522,24.765106,203.10785243700002,,0.045214,-20.1136,0.0605708158901904,8738562565.472462,871.0
108186,126605,,,1717368,02423047+2449167,,G,40.62698,24.821327,121.58699445399999,,0.0257934728967,-17.5944,0.06057374667793275,858538944.2329905,871.0
115488,135830,,,UGC02268,02475566+2605400,,G,41.981953,26.094454,120.384813444,,0.0254461327231,-18.3629,0.06427046398314575,1742448696.9792714,871.0
115494,135836,,,UGC02333,02511249+2524256,,G,42.802052,25.407124,154.633957532,,0.034260000000000006,-21.0925,0.06427447962337546,21527817347.243828,871.0
137878,168946,,,1682620,02462238+2309594,,G,41.593266,23.166515,180.51107921099998,,0.040187,-20.3275,0.07812940334225177,10641430182.243185,871.0
137902,168979,,,1684484,02433405+2316208,,G,40.891895,23.272463,206.37196611299998,,0.045944,-19.7843,0.0781433803210037,6452380945.301472,871.0
137981,169093,,,1691120,02520791+2338553,,G,43.032993,23.64872,200.08541199,,0.044559,-20.1611,0.07818790114128825,9129352999.07507,871.0
137991,169108,,,1691974,02492109+2341433,,G,42.337887,23.695377,227.454027613,,0.050568,-20.4035,0.07819429750530027,11413004802.139956,871.0
138093,169264,,,1703513,02415250+2416153,,G,40.468781,24.270935,152.510909713,,0.03377,-19.8215,0.07826272241609364,6677286334.642799,871.0
138142,169325,,,1709971,02581995+2432501,,G,44.583153,24.547276,216.211732102,,0.048111,-20.8444,0.07828715142833012,17130104013.612572,871.0
138163,169353,,,1711651,02561251+2436358,,G,44.052158,24.609955,170.65774237600002,,0.037957,-19.4016,0.07829745434541098,4535654864.528096,871.0
138380,169647,,,1742210,02425515+2535373,,G,40.72982,25.593706,207.63074713,,0.046208,-19.3775,0.07841499125246303,4436086439.314327,871.0
138388,169657,,,1742978,02453570+2536492,,G,41.398766,25.613684,227.407798124,,0.050543,-20.689,0.07841823771230089,14845676750.522776,871.0
138431,169712,,,1749236,02423910+2546193,,G,40.662945,25.772045,233.135944069,,0.051788,-20.537,0.07843928391756258,12906247820.60541,871.0
138466,169758,,,1754060,02433722+2553400,,G,40.905102,25.894451,248.06259793599997,,0.055022,-20.4578,0.07845627021796844,11998307828.486252,871.0
158739,195453,,,,02435130+2357454,,G,40.963772,23.962624,202.148986779,,0.045008,-19.2304,0.0880603606612289,3874003421.946676,871.0
158744,195461,,,,02472042+2239373,,G,41.835114,22.660374,128.344222444,,0.027912,-19.9999,0.08806389412284288,7869733034.371522,871.0
158759,195481,,,,02485602+2309073,,G,42.233456,23.152042,224.455080851,,0.049917,-19.5586,0.08807132064298077,5241311846.070839,871.0
158760,195482,,,,02491284+2307313,,G,42.303539,23.125383,148.841932729,,0.032924,-19.7826,0.08807155872607042,6442285984.294418,871.0
158761,195484,,,,02491203+2211303,,G,42.300133,22.191772,131.136550231,,0.028763,-19.9436,0.08807226591647402,7472053968.195689,871.0
158778,195505,,,,02503401+2321411,,G,42.641712,23.361443,125.97075508399999,,0.027158,-18.7873,0.08808002618662024,2575846624.814671,871.0
158779,195506,,,,02503125+2321301,,G,42.630215,23.358379,232.87199031400002,,0.05175,-19.8966,0.08808029062747348,7155500229.746231,871.0
158780,195507,,,,02502761+2321431,,G,42.615082,23.361979,232.121921042,,0.051587,-20.0366,0.08808059146260364,8140292305.075127,871.0
162158,199914,,,,02394420+2459036,,G,39.934189,24.984354,175.844416761,,0.039122,-21.2076,0.08959476444273659,23935361990.843426,871.0
163164,201284,,,,02575136+2425274,,G,44.464035,24.424301,236.105717062,,0.052452,-20.7615,0.09009593877649832,15870843165.508743,871.0
163165,201285,,,,02573860+2443194,,G,44.410862,24.722076,176.804502404,,0.039352,-20.3095,0.09009632557835474,10466464385.522007,871.0
163171,201292,,,,02583738+2418331,,G,44.655766,24.309217,217.852286406,,0.048473,-20.7248,0.09010029834075846,15343343219.390747,871.0
183097,227206,,,,02415053+2416553,,G,40.460548,24.282045,204.310278305,,0.045482,-20.9435,0.09885460750498284,18767222373.555214,871.0
