,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1069,1543,14959.0,UGC03021,UGC03021,04215207+3607373,,G,65.466965,36.127037,95.7333291279,,0.01429,-21.4653,0.0007015150340243932,30347295951.334408,619.0
2911,3386,,,2065632,,,G,64.9408,35.50956,97.4575869719,,0.0216224508112,-18.9641,0.0018729981389017016,3031377340.8978467,619.0
3030,3505,14812.0,UGC03000,UGC03000,04173745+3617091,,G,64.406075,36.285866,88.3690090102,,0.020141,-21.1805,0.001949205319456938,23345329069.03994,619.0
3084,3559,,,,04140065+3650515,,G,63.502747,36.84766,93.1864721527,,0.017986000000000002,-20.5758,0.0019870160035809358,13375807194.357954,619.0
3749,4225,,,,04193391+3616381,,G,64.891319,36.277267,111.020762535,,0.016094,-21.447,0.0024128106859348237,29840081159.3022,619.0
4175,4651,14951.0,UGC03019,UGC03019,04214005+3643543,,G,65.416878,36.731758,88.79779061629999,,0.008948000000000001,-21.38,0.0027082362197056,28054336379.51716,619.0
4364,4840,14650.0,UGC02978,UGC02978,04121557+3454591,,G,63.064896,34.916439000000004,94.9446744914,,0.0203996201998,-21.8374,0.002844693241242134,42752350796.79276,619.0
4582,5058,,,2084287,,,G,66.0117,36.64303,91.6682697777,,0.020110030055,-18.0511,0.002985467568327914,1307494889.3471966,619.0
5018,5494,,,,04211998+3645363,,G,65.333252,36.760101,91.4779967339,,0.018825,-21.0806,0.003286949577341114,21293154240.96408,619.0
6097,6575,2068650.0,PGC2068650,PGC2068650,04203201+3541567,,G,65.133377,35.699089,95.4630359806,,0.014122999999999997,-20.3102,0.003990948660551279,10473214540.244663,619.0
7950,8434,,,,04201232+3608446,,G,65.051353,36.145744,92.4471907392,,0.0076209999999999984,-21.0895,0.005189125405951815,21468415893.607468,619.0
8717,9202,97035.0,PGC097035,PGC097035,04122653+3428192,,G,63.110565,34.472,97.08960130870001,,0.015752000000000002,-20.9969,0.005678931684175904,19713330361.523903,619.0
10214,10708,,,2083126,,,G,65.9975,36.58108,89.9164556097,,0.0196591598296,-17.5692,0.006643277982686825,838841677.3645209,619.0
10816,11314,,,,04164020+3451101,,G,64.167519,34.852833000000004,151.770444771,,0.023853,-21.0199,0.007033736019052554,20135387875.458176,619.0
13270,13784,,,,04214920+3652033,,G,65.455017,36.867596,87.3437251011,,0.001663,-20.9262,0.008640111269991906,18470557328.9107,619.0
14177,14694,,,,04193008+3559091,,G,64.875359,35.98588200000001,82.8226429205,,0.020212,-19.8937,0.0091857608030539,7136413399.6750765,619.0
16697,17245,,,,04115279+3447522,,G,62.969975,34.797836,97.2359033473,,0.019716,-20.6391,0.010815438671724338,14178817088.39671,619.0
17897,18465,,,,04211418+3555203,,G,65.309113,35.922325,94.545997177,,0.024363,-19.6872,0.011592895808377144,5900380241.148198,619.0
18820,19405,,,2070871,,,G,65.1823,35.84358,97.1339344911,,0.0216224508112,-18.0269,0.012190929644533529,1278674487.2396328,619.0
20151,20758,,,,04170336+3549172,,G,64.26403,35.82145300000001,97.27580516649999,,0.024252000000000003,-19.748,0.01303061658136752,6240221421.389785,619.0
20152,20759,,,,04173498+3608051,,G,64.39576,36.134754,246.78360264900002,,0.050314,-21.6786,0.013031981568476209,36935161302.21513,619.0
21914,22559,,,2078139,,,G,65.4139,36.29092,88.5369778023,,0.0193055196528,-17.5756,0.014110430944846982,843800930.5707133,619.0
24576,25300,,,,04222770+3447150,,G,65.61544,34.78751,197.830751084,,0.04959,-21.0695,0.015783362576510532,21076573143.446632,619.0
24855,25589,,,,04231409+3516114,,G,65.808716,35.26984,103.10283572200001,,0.01999,-19.5164,0.015959388819855994,5041502652.246952,619.0
25887,26660,,,2081529,,,G,65.8148,36.48989,92.2922751729,,0.0202013801007,-17.3358,0.016607928604703722,676581315.3104916,619.0
26071,26849,14725.0,UGC02993,UGC02993,04144846+3510516,,G,63.70195,35.181,95.6978794288,,0.032044,-20.0205,0.016735354301574034,8020473348.006677,619.0
